standard,exponential,lorentz
0.378752,1.01046,1.98848
0.989571,2.33363,-0.277615
0.328248,0.09545,-1.08992
0.140739,1.09135,-1.98721
0.129053,0.57013,-0.499177
0.574629,1.1636,2.09755
0.917014,1.51191,0.791231
0.601826,1.47873,-3.11753
0.25781,1.45065,-0.756412
0.994544,0.023674,-0.265555
0.726033,0.672956,0.822461
0.426258,1.72567,-1.06183
0.0581716,0.478731,3.98946
0.6794,2.44663,0.263498
0.156591,0.681785,1.33938
0.172435,2.67443,-1.85515
0.148304,0.127804,-1.03452
0.223508,1.20029,0.0948368
0.284761,0.00620553,0.373838
0.376312,2.77374,0.252594
0.870038,1.10871,-0.79863
0.131056,0.252584,1.81659
0.388809,0.149144,-0.346726
0.545605,0.948779,-0.0913652
0.198001,2.90761,-0.0860244
0.257456,0.797211,-0.902546
0.775462,1.88231,-1.19564
0.804058,0.0728976,-1.52031
0.597029,0.0238771,0.492802
0.951329,0.982217,4.24731
0.305185,0.96214,-15.0817
0.349102,1.47185,-8.64954
0.251407,0.816961,-0.145823
0.978079,0.38573,-1.96613
0.944528,0.588383,-0.476269
0.800282,0.264563,1.09476
0.316404,0.148596,5.84795
0.722577,0.583263,1.26001
0.974388,0.257247,-0.586349
0.103294,1.58725,-1.27223
0.2539,0.616808,0.94848
0.130452,0.951231,1.31146
0.896986,0.349257,-0.960525
0.511086,0.46449,4.28394
0.821802,1.02861,-0.408178
0.466454,0.961312,13.8004
0.0704959,0.556502,-0.0250953
0.0412677,1.3182,0.964972
0.272249,0.0367199,-18.8358
0.761653,0.779949,0.231289
0.336213,0.386488,0.500275
0.116114,0.510479,1.04649
0.125961,2.28853,0.72183
0.212869,1.25417,-2.03965
0.785525,1.31819,2.23312
0.392328,0.424614,-1.0571
0.347796,2.94159,-0.605668
0.617661,0.0595665,1.13556
0.95787,0.0476914,-0.359817
0.303025,0.595913,-0.472624
0.638821,1.25575,0.836892
0.912873,1.04817,0.133969
0.500409,0.228583,2.71915
0.941197,1.34243,-32.3741
0.138753,1.10498,1.15179
0.176547,0.917442,0.620053
0.207967,0.0888744,-6.96889
0.645257,3.21206,0.166302
0.324182,3.33776,18.007
0.101038,2.03397,0.487497
0.669442,0.865206,1.41731
0.192803,1.13852,2.49155
0.985854,0.970917,-2.85007
0.404229,0.852676,-2.41527
0.964564,1.58687,1.49629
0.713951,0.235262,-1.17141
0.534559,1.19403,1.99834
0.277368,0.449918,1.43257
0.191555,1.51406,0.510704
0.302639,1.77649,-2.60794
0.6508,0.0591522,-0.59298
0.539718,0.20842,-1.57458
0.489722,0.780807,-2.04224
0.491247,0.578314,-12.8088
0.557863,1.03427,2.63965
0.355727,1.06058,-5.49995
0.797662,0.618988,-0.0667334
0.0752348,1.03973,2.6338
0.529686,0.286795,-0.233757
0.250013,0.240695,-0.759878
0.222938,1.27857,-1.0148
0.700962,1.93702,-12.7116
0.181032,4.24935,-0.959707
0.715213,1.43346,0.430729
0.676685,0.395154,-0.149985
0.788376,2.04242,1.14795
0.633826,0.910904,4.92612
0.340491,0.367881,-2.51292
0.649405,1.11028,-0.158196
0.0340152,0.648908,1.30386
0.784694,2.48828,0.455262
0.392887,3.65879,0.332376
0.693694,0.273032,3.86894
0.368279,0.310087,3.90582
0.058138,0.0521007,4.03598
0.864856,1.34226,-0.272918
0.576025,1.14221,-1.43587
0.919793,0.018451,2.46694
0.629466,2.63916,0.805452
0.770682,0.296387,-1.68316
0.121982,0.969482,-5.51283
0.521006,0.694356,16.1293
0.0224659,1.09825,-0.455324
0.949388,0.837022,3.55849
0.685261,1.10317,-6.40001
0.480946,1.7885,-1.72013
0.0784365,1.32025,-97.7069
0.736299,0.104652,-0.127611
0.816762,0.318141,-4.58127
0.817981,2.49543,0.816177
0.873971,0.355625,0.974353
0.929483,0.971995,9.66206
0.211466,0.756104,1.33488
0.607976,0.34837,0.901182
0.521902,0.736587,-1.03673
0.737341,1.22082,0.135969
0.201491,0.929068,-1.05252
0.438551,0.46663,-0.131495
0.678943,0.231982,4.34938
0.49211,3.71518,1.70004
0.996475,2.57596,-2.14491
0.701272,2.56802,2.36734
0.729382,1.04363,-3.65394
0.399889,0.754288,-0.393215
0.318745,0.347191,-0.11529
0.290118,0.25797,1.00301
0.210126,2.29536,-8.96274
0.426091,0.0332161,4.59485
0.0308513,0.0541141,-1.88183
0.5521,0.0762048,2.3082
0.250437,2.92574,-1.0995
0.447164,0.520671,0.953938
0.515867,0.875202,12.9541
0.556427,0.158838,0.4377
0.250884,1.34575,-0.950911
0.302749,1.71405,-0.897577
0.874268,0.142864,6.00523
0.0703539,0.0341437,0.55695
0.319793,1.13627,-0.0150959
0.530911,1.29269,2.20163
0.0915223,2.17479,-0.617738
0.367196,0.570055,0.677281
0.190265,1.23885,-21.6545
0.942701,0.967824,-2.78291
0.0731324,0.576575,-0.367588
0.115748,0.0354593,-4.52439
0.493776,0.916664,0.173899
0.277542,0.665561,0.219026
0.422616,2.19234,0.0637387
0.237348,0.319304,0.996128
0.873255,0.383631,4.99495
0.870289,1.14553,0.404608
0.855674,0.307627,-2.53978
0.550403,1.72252,0.109159
0.954001,1.5531,-0.225983
0.353061,0.493163,2.49183
0.721911,0.19401,-0.107866
0.191655,0.635053,-0.190407
0.598266,2.23014,0.250808
0.115311,0.529837,0.608139
0.984301,1.56134,-1.22352
0.804658,0.218601,-0.313373
0.0608059,1.40909,1.69584
0.665259,0.985871,1.1103
0.645029,0.444012,0.481921
0.0707332,0.0687144,-1.76896
0.0190944,0.615597,0.423367
0.692446,0.194495,-1.64739
0.682173,0.896891,-2.80545
0.734229,0.296541,0.704951
0.322856,2.19567,0.342281
0.948568,0.6887,0.342274
0.471388,1.618,14.653
0.406858,0.737839,-7.43489
0.511375,0.0483975,0.906614
0.871951,1.05669,0.211859
0.0255205,0.939403,-0.203642
0.345686,2.30856,-9.64547
0.470848,0.715459,0.576284
0.916483,0.857491,-2.60437
0.526983,0.608238,0.370728
0.463171,0.0758855,-0.722023
0.303743,0.825041,1.35923
0.950931,0.644041,1.1833
0.105365,0.688077,0.479372
0.0785514,0.980794,4.01083
0.782223,1.47347,0.222081
0.918352,1.50715,-1.57364
0.897774,1.43707,-3.48574
0.547426,0.410424,-1.1417
0.351682,0.55476,1.15583
0.642661,2.37882,1.85375
0.611897,1.27494,-63.3608
0.756117,0.967634,5.09309
0.200301,0.188077,-8.01825
0.601839,0.489632,0.714518
0.300811,0.45206,-1.71411
0.541501,0.285429,-0.41718
0.54725,1.87174,0.603705
0.422173,0.201679,1.00416
0.281882,0.304005,1.37581
0.0534573,1.30877,0.0369608
0.125189,1.9112,-0.449031
0.459282,1.75521,3.53731
0.236079,0.25809,-1.98032
0.730465,0.0198922,4.14457
0.410627,3.89206,0.0727173
0.199484,0.270221,0.19141
0.874075,0.929281,-2.2668
0.379898,3.31422,65.5122
0.0253545,1.24679,0.358186
0.325632,1.82906,-6.33391
0.235414,2.32263,-2.38446
0.47009,2.86571,-0.425802
0.899646,0.409891,0.050625
0.537591,1.05001,1.36746
0.999721,0.805462,1.18093
0.434553,2.58485,-0.112628
0.227695,0.153647,-6.54762
0.897626,0.821948,6.16344
0.155685,2.19553,-1.72441
0.999266,0.88812,-0.0540294
0.401215,0.746275,0.224719
0.290523,1.50037,-0.638358
0.234853,0.901045,-2.91108
0.36736,1.46241,-0.685702
0.390451,0.643789,-1.47066
0.158273,3.59499,-0.101404
0.0318156,0.892616,1.63634
0.783844,0.239905,-0.466665
0.33377,2.32606,2.35508
0.00745797,0.322513,-0.650182
0.478182,1.69344,2.30365
0.464384,0.114947,-4.38422
0.247264,0.397934,-7.07508
0.217722,0.222516,2.35664
0.0110615,2.90951,1.62841
0.171034,0.0399701,5.43737
0.0926244,1.61739,1.36578
0.732131,0.773902,-6.37185
0.492997,2.18384,-1.38235
0.574969,1.07163,-1.19991
0.232201,1.33004,-2.49555
0.520979,0.212424,-2.07009
0.333333,1.20781,-4.68331
0.838538,0.612047,0.492904
0.310334,2.23613,2.46386
0.922426,2.11992,4.82892
0.983606,0.338428,1.04575
0.109672,0.384798,0.22772
0.554515,0.464682,1.96545
0.624968,0.653556,-1.37257
0.203198,0.367944,-0.343516
0.540201,0.201066,-3.23381
0.581904,1.13789,-2.38889
0.12329,1.37776,-1.92457
0.406443,1.982,-0.128221
0.361699,3.0024,3.29965
0.188426,0.371357,1.25554
0.811804,2.1269,-0.358613
0.71757,1.00453,0.989955
0.980014,2.22771,1.56799
0.919924,0.477379,-0.941739
0.746776,1.26184,0.546764
0.00309273,1.78815,0.363507
0.140951,0.0557569,-8.81971
0.0771627,0.740403,-6.24031
0.682166,0.331904,-0.896975
0.768944,0.108291,0.0122722
0.288904,0.00702393,0.54956
0.257441,0.385137,1.3646
0.846246,0.787706,0.304148
0.26708,0.975905,0.562734
0.258559,0.361302,9.05713
0.622023,1.75431,-27.0455
0.562068,3.77715,0.62439
0.0373988,0.59696,2.10654
0.533815,2.02626,-1.00937
0.306609,0.760531,-2.03149
0.117457,0.215606,-0.177549
0.218392,0.401319,-2.80829
0.261144,3.05962,-1.90765
0.236163,0.159087,-1.75283
0.0582966,0.481709,-0.120961
0.81544,0.0721306,-1.81553
0.956162,1.78528,-0.565242
0.00889418,0.754076,-2.69129
0.517463,0.460453,-5.94033
0.459298,0.306669,-0.892389
0.987867,3.44726,4.88052
0.389329,1.7545,0.334405
0.412241,0.58284,0.690427
0.478135,2.30547,-14.7084
0.216815,0.7844,-10.3311
0.677859,0.173138,-0.775378
0.862965,2.05145,0.205541
0.0221528,1.6111,2.89548
0.00965497,3.77214,-4.37905
0.153725,0.299023,-0.724255
0.428779,0.70969,-0.725873
0.916826,2.6977,14.7101
0.817352,6.83735,-6.7337
0.738262,0.113134,4.73651
0.55295,1.82713,0.86657
0.49448,1.59679,0.502607
0.808806,0.0501491,-2.22329
0.782691,0.410512,0.938131
0.696349,0.0852771,-1.74829
0.198085,1.55523,-0.937922
0.0724103,2.45185,8.09476
0.705453,2.51614,1.89662
0.156145,1.66417,0.436824
0.818716,5.76063,0.126808
0.66854,1.25001,8.1026
0.312855,0.183635,-2.77138
0.566289,0.529177,-0.678981
0.0904247,0.404493,-9.68256
0.525507,0.45504,-2.07755
0.726799,0.576472,2.29456
0.0120451,0.61953,2.92503
0.513647,0.239864,-0.239676
0.665841,1.01901,0.931315
0.576907,0.0628546,-0.0147239
0.923965,1.09001,0.646104
0.91965,5.46618,-1.68375
0.530831,1.23866,0.155264
0.622063,0.287479,-0.774001
0.214955,1.84348,0.327382
0.851644,1.12617,0.23602
0.89731,2.85974,-0.087346
0.348122,0.144411,-6.47483
0.161186,0.143082,-1.36904
0.469572,0.523777,-0.895526
0.866029,0.450132,2.23306
0.912448,0.133865,-0.0632361
0.383687,3.81035,1.80186
0.750421,0.992146,-1.40192
0.116552,0.253867,0.0838224
0.609246,1.86953,-1.36504
0.948839,1.4481,-1.29881
0.338191,0.00914971,-1.61178
0.696138,0.191322,0.420053
0.818208,0.722204,0.435159
0.465276,1.72344,0.454423
0.800169,0.278008,0.368779
0.322938,0.101499,0.939706
0.147347,0.555676,-0.273245
0.410621,0.197402,-0.739185
0.290298,0.93198,2.87012
0.976361,1.98574,2.11118
0.632484,2.48799,-0.394598
0.479265,1.11758,-1.15586
0.9465,4.84671,-0.0841893
0.515456,0.263173,-1.46859
0.822716,0.819161,3.67982
0.113244,0.367775,0.164536
0.715813,0.346708,-6.23974
0.461467,0.241837,0.259006
0.24426,0.520586,-0.0154794
0.579813,0.600638,-1.78671
0.886752,6.05634,-1.69623
0.811628,1.3614,-2.91862
0.943878,1.1494,-1.61391
0.915376,1.49088,0.805921
0.30903,1.71351,0.726844
0.882194,0.990126,-31.7978
0.886052,1.25114,0.340744
0.0960972,0.635996,0.197385
0.211845,0.345508,-2.68608
0.430365,0.114555,0.44212
0.20228,0.0382714,0.864285
0.15709,0.251995,-0.0243043
0.527294,0.401626,-0.412366
0.554081,3.17452,1.03616
0.422192,0.133826,-1.07826
0.307163,1.29528,15.7062
0.737932,1.15216,-1.54568
0.648907,1.32419,-1.24378
0.57917,4.13126,-4.77235
0.923517,2.52806,-0.968667
0.268522,0.546032,0.808793
0.70176,0.890165,-0.259076
0.671297,2.58794,-3.02427
0.615598,0.137735,1.2804
0.321752,1.38705,-3.71763
0.767853,1.68718,-1.76677
0.53371,0.284257,-2.10346
0.180865,0.205929,1.43088
0.525303,1.13583,-2.24201
0.111798,0.216607,-5.17454
0.371752,0.443009,0.58957
0.505101,0.872743,1.14523
0.740667,0.80956,1.57903
0.354608,0.143466,0.60627
0.615322,0.723285,5.43671
0.459902,0.549961,-0.0591655
0.529184,0.344305,-2.04821
0.369777,1.24477,1.23168
0.45176,2.90765,0.878591
0.200204,0.444694,0.600685
0.942996,2.81773,1.65688
0.584393,0.118607,-23.1928
0.414747,0.371428,-0.764983
0.451481,2.08188,3.28124
0.0921365,2.01754,-3.23372
0.892349,1.32581,-0.621361
0.255759,0.84932,0.0908912
0.292157,1.70889,2.34563
0.136339,1.09792,0.393199
0.359303,0.880929,2.73043
0.477299,0.271395,3.48291
0.380617,0.949643,19.4423
0.483002,0.560399,-1924.47
0.232616,1.26158,13.0032
0.306736,0.0331299,0.367262
0.753113,0.211775,-8.1918
0.781246,0.366347,-5.36629
0.0597243,0.744633,-4.63648
0.44828,0.773466,-1.23839
0.340073,1.17088,-0.589482
0.245131,0.656532,-1.43568
0.717236,0.19345,-0.24196
0.0491939,1.09265,-0.642874
0.731539,1.96694,0.455381
0.59462,0.939919,0.0357118
0.268743,0.257051,-0.713303
0.304481,0.60939,-1.45083
0.891405,2.67062,-0.845516
0.867247,0.243351,-0.366145
0.366242,0.514156,-2.39173
0.820279,0.430473,-1.13831
0.304907,0.508764,-0.0314387
0.141935,0.0389898,-0.800729
0.609014,0.468104,-1.01199
0.0472132,0.142133,5.02197
0.180815,0.481192,1.40384
0.162953,0.308539,0.182845
0.25165,0.103916,1.08202
0.0367909,0.639407,0.377171
0.961471,0.557556,-0.881126
0.509385,0.494791,1.29193
0.942882,1.58475,0.533032
0.691269,1.13925,-1.13994
0.569147,0.0893327,-0.617226
0.595142,2.75554,1.86614
0.968492,1.77639,11.7522
0.263547,0.606556,-2.8811
0.991118,0.377347,0.657083
0.896756,1.42145,2.09479
0.610377,1.35087,-0.15828
0.780718,1.15304,0.328018
0.339827,0.779713,-3.40751
0.599944,0.858617,-0.355647
0.722006,0.205029,-4.25922
0.443802,0.198282,-0.0677172
0.185994,1.19041,-0.104656
0.758856,1.11791,0.242141
0.116032,0.0621934,-0.174633
0.996408,1.14432,-9.29879
0.425448,3.88447,-1.76167
0.220689,0.992017,0.567628
0.677269,0.151123,1.28753
0.125158,0.00428835,-0.10449
0.284793,1.85168,1.32809
0.348005,5.60157,2.18687
0.724309,1.47494,-0.17038
0.691551,0.151362,-0.327164
0.283223,0.481819,-0.359154
0.05573,0.0301646,-0.42259
0.672672,0.331044,-1.87223
0.00462811,0.151181,-4.45119
0.44032,0.00223782,0.744401
0.172168,0.0951832,1.66091
0.784721,0.235446,-0.981064
0.400722,0.162596,-0.962706
0.0514146,0.0968653,0.366261
0.654842,1.97466,0.604316
0.166185,0.261791,0.584949
0.544269,2.97347,0.842019
0.648132,0.00600667,-1.13904
0.982917,2.23048,0.508219
0.281609,0.196059,0.622582
0.51413,0.459467,0.107744
0.933366,1.48742,-0.117993
0.067248,1.11879,1.03249
0.363436,2.33924,0.119752
0.774007,0.147265,-3.01265
0.544766,1.12408,0.165314
0.444545,1.83819,-0.101547
0.0898129,0.389518,-2.94377
0.392953,1.79819,10.4741
0.382657,0.736481,0.030697
0.250202,0.708375,-0.601791
0.869246,0.0935589,-0.156256
0.701044,4.73969,-1.78898
0.267255,1.75467,-1.04191
0.610225,0.11641,-0.704859
0.716341,0.421198,-0.556468
0.22306,3.7938,6.71233
0.102397,3.33161,-0.999496
0.490412,0.734714,1.93968
0.909284,0.218033,0.390897
0.985439,0.93346,-1.127
0.161367,0.0604912,1.96551
0.743268,0.317914,0.554988
0.919452,0.833972,0.0370657
0.86339,0.863271,0.604962
0.123605,0.465477,0.0461819
0.871438,0.132591,0.390469
0.186124,0.0152855,-3.22976
0.719211,0.871285,0.757772
0.0341592,2.16663,0.0450596
0.871089,0.513859,2.54263
0.520399,2.24676,0.632723
0.841778,0.781384,-2.88788
0.292091,2.78001,-1.4149
0.138581,1.52513,-4.96019
0.764057,1.93204,-0.57429
0.261542,1.90356,-15.8051
0.367197,0.356915,-3.4404
0.746633,1.13116,1.4937
0.959399,0.278966,-0.386398
0.484964,0.154871,-0.0354947
0.37018,1.19802,2.64335
0.0686063,7.025,0.62837
0.0195757,0.672249,1.16011
0.135386,0.252591,-3.05311
0.439931,0.437904,-0.72265
0.616621,1.6293,0.618953
0.69625,0.141808,4.54005
0.941034,2.08568,-0.111117
0.649118,1.95251,88.9987
0.645034,1.01056,-1.43291
0.649536,0.0200794,2.46365
0.981026,1.40301,0.248998
0.658487,3.49368,2.35806
0.358069,6.15407,-0.588088
0.41731,0.407609,-0.182483
0.56152,0.250261,-5.43187
0.469898,1.1365,-0.983989
0.970569,0.631854,0.111528
0.996587,3.27185,-0.0807047
0.489866,0.449905,-0.294905
0.54328,1.87794,-0.820428
0.144158,2.39008,-0.409543
0.184402,0.236664,1.12493
0.756863,0.698967,-7.61335
0.364752,0.76193,-25.9701
0.916621,1.95949,-2.46701
0.531523,1.01848,0.050753
0.106965,0.0383694,-0.011699
0.799589,0.0886441,1.19611
0.837629,1.07282,0.849306
0.147536,1.04845,-0.525074
0.0229291,0.753572,-2.43021
0.658459,0.271892,2.03826
0.0156893,0.873084,4.94008
0.224791,0.363423,-0.258699
0.093561,1.00721,-1.63663
0.678445,2.17241,0.604587
0.784501,0.200799,-0.484666
0.242163,0.563908,0.908196
0.357763,3.92766,0.538492
0.308108,0.442651,-4.97952
0.0458006,0.190717,0.408044
0.744487,0.391756,-6.67923
0.281068,0.840822,-1.31766
0.430845,0.941583,0.0376352
0.593011,0.265037,-4.70724
0.402993,0.271412,-2.21027
0.746739,0.497008,-0.756001
0.511892,1.56807,-1.37558
0.136992,1.23177,0.621564
0.935722,0.21137,-4.69642
0.525766,1.36187,-2.46074
0.0665532,0.391514,0.908432
0.83228,1.55524,7.59816
0.250267,0.790104,0.0795676
0.790748,0.239517,-1.42527
0.181957,1.10517,1.7523
0.0482284,0.994254,-0.172227
0.86633,0.219298,4.14858
0.488623,1.38439,-0.454277
0.849437,6.82116,0.561202
0.372326,0.181233,-0.310224
0.940668,0.203226,-1.2824
0.886059,1.21636,10.1992
0.753309,0.394489,0.498165
0.518986,0.168827,-0.47218
0.866485,0.172102,177.527
0.917452,1.35447,1.07404
0.994471,0.750479,-0.982277
0.31166,2.11676,-8.42135
0.923908,0.606437,0.195913
0.635971,0.536077,0.268058
0.99019,3.44006,0.414034
0.2931,2.03284,-0.479233
0.444835,1.32456,0.332894
0.0988054,0.714473,-0.375113
0.877274,1.91861,5.42599
0.100781,0.279266,-2.00372
0.707334,0.544888,-0.0602441
0.383345,1.12839,5.47764
0.453343,0.689296,2.36184
0.543325,0.524771,-21.1669
0.73138,0.960882,-0.0717716
0.57477,4.61587,1.03258
0.725234,1.05823,-2.64711
0.569551,1.63872,0.289344
0.404761,0.180992,1.04316
0.89961,1.98666,1.02989
0.105988,2.9669,0.513294
0.993429,0.911489,-0.600487
0.177364,0.13129,-2.31741
0.58505,2.65085,1.01382
0.22997,0.308624,-1.04722
0.103467,0.0430665,-45.5582
0.832015,1.16874,1.96052
0.3498,0.302546,0.515527
0.163317,3.06738,0.744779
0.0404957,0.0561199,0.0485115
0.635058,0.811328,9.6358
0.997453,0.840591,-0.196029
0.804101,1.73371,0.223978
0.188528,0.252619,1.06307
0.210549,0.542351,2.86995
0.67469,0.0951617,-0.666162
0.729761,1.50926,0.517486
0.623451,0.123891,0.080807
0.645364,0.142601,0.126236
0.730153,0.0010025,-1.40877
0.300987,2.5086,-0.410874
0.95645,0.0526255,0.0919317
0.151787,0.346551,0.791712
0.490048,1.0535,0.240909
0.0202199,0.818473,-0.755032
0.464734,4.84396,-1.30843
0.77877,0.224148,-0.330688
0.846797,0.530096,-0.582989
0.9243,0.779995,-0.835203
0.211631,0.783451,-7.82029
0.518707,1.84899,0.0798096
0.499542,1.12379,-1.79568
0.0259266,0.875094,-46.8982
0.630334,0.257608,-0.629912
0.205246,0.009716,-4.55518
0.620808,0.869761,-0.351463
0.775006,0.712559,1.74664
0.70834,1.1796,1.22347
0.997463,1.4074,0.396558
0.251793,1.43672,1.17341
0.362546,1.36092,-2.6195
0.109333,0.00323837,0.717869
0.311266,0.510863,-0.0817777
0.917921,2.81364,-9.63874
0.0165315,0.157655,1.01164
0.171253,1.18067,8.33453
0.760729,0.0341358,1.56761
0.843579,0.296312,1.68323
0.727576,0.835726,-3.20922
0.307395,0.459848,8.24
0.1372,0.516299,0.959575
0.23626,0.02658,-0.928507
0.984578,0.846353,-0.205625
0.714534,2.79503,-1.00401
0.465724,0.0374527,1.14108
0.880141,0.088259,-4.65697
0.896061,1.03481,0.997524
0.979557,0.328866,-1.22921
0.675915,3.59169,1.39973
0.670984,0.628555,-0.535021
0.726289,1.01255,-0.794784
0.914287,1.04165,-3.9414
0.00373302,0.573996,-1.02023
0.650081,3.0059,0.909556
0.498101,1.30819,-2.18621
0.195995,0.365672,-2.85618
0.653501,1.79762,-0.390616
0.935758,0.812878,0.0554528
0.424125,0.298155,-1.43841
0.826316,1.37413,-0.0356579
0.904269,0.562256,0.0308349
0.0562635,1.66331,1.54093
0.948557,0.291381,5.4644
0.440323,4.54752,-0.0150171
0.305595,1.57055,-2.014
0.376052,0.155494,-38.4563
0.943058,1.17919,28.2913
0.715723,1.17164,0.192927
0.0958287,0.535399,0.143681
0.365672,1.56533,-2.16928
0.838848,0.965666,-1.28205
0.883318,0.242497,3.1852
0.867885,1.23176,0.118564
0.649503,1.95849,0.191101
0.335355,0.187935,-0.849814
0.177003,0.0149584,0.334698
0.836541,1.47296,-0.0618375
0.300112,1.00533,1.99209
0.852658,0.289923,3.7922
0.255862,0.613177,0.242755
0.0169316,1.96563,0.250787
0.426296,1.31819,4.03973
0.545457,0.215878,588.644
0.672889,2.0463,-1.51717
0.0518374,0.484018,2.10585
0.38618,0.443421,-30.9003
0.831839,0.0582062,0.843622
0.563201,0.681761,1.12999
0.327534,0.485873,-0.197676
0.0777742,3.26233,-0.53912
0.778146,1.56197,-0.352104
0.307324,0.320811,-3.6298
0.0525796,0.101062,0.34438
0.816849,0.126779,-0.0467013
0.995741,1.38325,-0.295554
0.138527,0.0767256,0.00582819
0.955436,0.13123,1.65077
0.874213,3.18327,-1.51149
0.0263864,0.0834932,0.0329829
0.872521,0.942287,-6.38225
0.655933,0.517032,-0.0848467
0.348567,0.272539,0.264989
0.506659,0.34666,-88.2189
0.227218,0.154464,0.280798
0.209258,0.372478,-0.188116
0.702918,2.27126,-0.612206
0.100971,0.865241,-0.0986401
0.872223,1.77137,-3.35374
0.0925879,0.485723,0.183088
0.966693,0.0377534,-2.20784
0.576037,0.899295,-0.361889
0.423946,0.644025,-0.734894
0.44311,0.352987,0.366285
0.745562,1.34682,2.12315
0.16224,1.90072,0.650956
0.322837,2.57951,1.27866
0.757763,0.105911,-5.19744
0.198615,0.625481,1.29007
0.120532,0.767461,-0.767306
0.853206,0.0440892,-0.120087
0.781417,1.28722,-4.95412
0.918895,0.196524,-2.27021
0.224919,0.421225,7.68603
0.671263,0.806286,0.685727
0.849753,0.71205,2.54597
0.0378697,0.848663,0.137674
0.603964,0.630887,36.0543
0.989709,0.136402,-1.52675
0.58008,0.605755,-1.00795
0.185692,0.0483518,1.41371
0.390252,0.782321,-4.59244
0.142826,0.248114,0.408884
0.238614,0.366727,1.93267
0.464056,0.880793,-0.398295
0.140682,0.342658,1.58867
0.458402,3.63319,0.957471
0.233153,2.71713,-2.71652
0.0830658,0.963371,-10.0151
0.655377,2.367,0.484041
0.244836,0.0505516,-1.93582
0.518897,0.0368273,-0.21588
0.502344,1.56355,-4.25181
0.187768,0.630767,0.209162
0.0347682,2.02516,-0.171289
0.951819,0.982483,-0.658247
0.992957,1.13597,-0.144698
0.0580325,0.685538,0.396875
0.000919807,0.13781,-11.5375
0.124185,0.362749,0.400337
0.662833,0.712571,3.18208
0.218017,0.619467,-1.08555
0.384405,1.2096,-0.0673986
0.472496,1.17979,7.59488
0.794907,0.699763,2.03183
0.635437,1.09774,-0.878672
0.778349,0.504183,1.5795
0.617508,0.00317514,-0.707674
0.434031,0.323329,-3.42431
0.642525,0.418246,-0.381632
0.836743,0.690412,2.85347
0.293524,0.20782,0.575146
0.593902,1.27817,3.45336
0.209357,1.30924,4.1818
0.295242,0.412231,-0.604804
0.820526,0.0463434,16.1208
0.276183,1.51301,-0.494079
0.941217,1.10073,-4.63167
0.681126,4.0007,22.9335
0.994905,1.0691,-0.0185532
0.206342,1.06674,-0.103115
0.355086,0.131291,2.66469
0.556581,0.197866,0.485718
0.305732,0.371971,2.78957
0.269175,0.394115,3.39282
0.461572,0.110465,5.36754
0.104325,0.0237233,-0.561865
0.463211,0.329715,0.311537
0.0149131,3.44707,-1.36893
0.070278,0.287553,0.858753
0.0676252,2.09042,-9.21965
0.949713,0.281236,1.07027
0.216228,0.540433,0.615035
0.660269,1.19105,-0.0560241
0.956935,1.60341,0.822778
0.423801,0.602827,1.50119
0.668375,0.518669,-0.25201
0.63025,2.57621,-1.31375
0.710404,0.0268806,2.81791
0.73187,1.93812,-0.90136
0.588568,0.932354,-0.715628
0.689424,0.236198,-0.523927
0.0419507,0.940818,-17.2149
0.575086,0.0232009,-0.255863
0.90501,0.0728999,-3.3252
0.899612,0.1146,-0.488583
0.143574,1.73291,-1.18575
0.761811,1.27042,-9.36976
0.217752,4.80735,2.89635
0.168538,0.841112,-5.67423
0.562171,1.1843,-2.83804
0.82467,0.435473,-1.97542
0.518718,4.21914,2.77729
0.965744,0.723107,2.88437
0.498043,0.430378,-2.31006
0.629951,0.0479235,0.120852
0.101314,1.11732,-4.59999
0.735249,4.12575,1.13836
0.743957,1.96834,-0.305549
0.644754,1.48357,-0.824276
0.164475,1.18465,-0.665359
0.367872,0.766167,-1.57921
0.490374,2.23868,0.958423
0.599701,1.92131,0.322667
0.0838696,0.0602798,-2.68827
0.532404,0.150361,1.1463
0.473222,0.705639,0.174175
0.394275,0.0709102,-2.57539
0.315098,0.504652,0.0435046
0.416197,3.16538,-5.15142
0.863077,0.725646,-31.4531
0.895945,1.73336,-0.581649
0.50982,0.276137,0.459508
0.165948,0.700965,-0.20506
0.0353798,0.661485,-0.700189
0.597838,0.231112,-0.138072
0.23401,0.6107,0.146715
0.128701,3.27469,0.504556
0.285529,2.00381,0.289075
0.393319,0.888295,-0.371269
0.21526,0.964601,-2.70096
0.857558,1.1578,29.0315
0.744353,0.45625,-0.906435
0.626563,1.10028,1.32446
0.318924,0.266373,-0.871631
0.159017,4.66064,2.86807
0.511352,0.16005,3.61956
0.369174,1.7437,-3.59263
0.435695,0.967046,-1.19051
0.517921,1.0091,-2.66717
0.376601,2.95699,0.774296
0.993559,0.603979,10.9379
0.599092,2.47819,-3.79017
0.746878,0.29852,-5.37274
0.687701,0.369759,-1.20619
0.659877,1.61511,0.623903
0.352654,1.37244,1.33357
0.280997,0.563056,0.31034
0.894464,0.330099,-3.36374
0.556813,0.135997,0.590608
0.534016,0.750849,45.4054
0.193448,2.24731,0.755181
0.24901,1.47053,-13.2415
0.545489,1.79083,-0.695303
0.0862535,0.214873,-0.00322976
0.666564,0.518758,0.39968
0.949024,0.225041,-0.697725
0.314847,0.0691902,1.24057
0.564237,0.483082,-0.0867807
